"territory","country","state_province","city","type","line","vendor","product","year","quarter","month","credit_limit","customer","quantity","sales"
"EMEA","Sweden","Not Available","Luleå","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2004","QTR4","Nov","53100","Volvo Model Replicas, Co","35","4850"
"EMEA","Sweden","Not Available","Luleå","Shipped","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2004","QTR4","Nov","53100","Volvo Model Replicas, Co","26","1592"
"EMEA","Sweden","Not Available","Luleå","Shipped","Ships","Autoart Studio Design","The Schooner Bluenose","2004","QTR4","Nov","53100","Volvo Model Replicas, Co","39","2340"
"EMEA","Sweden","Not Available","Luleå","Shipped","Ships","Carousel DieCast Legends","18th century schooner","2004","QTR4","Nov","53100","Volvo Model Replicas, Co","41","4333"
"EMEA","Sweden","Not Available","Luleå","Shipped","Trains","Carousel DieCast Legends","Collectable Wooden Train","2004","QTR4","Nov","53100","Volvo Model Replicas, Co","32","3808"
"EMEA","Sweden","Not Available","Luleå","Shipped","Vintage Cars","Carousel DieCast Legends","1913 Ford Model T Speedster","2003","QTR1","Mar","53100","Volvo Model Replicas, Co","23","2540"
"EMEA","Sweden","Not Available","Luleå","Shipped","Vintage Cars","Carousel DieCast Legends","1940 Ford Delivery Sedan","2004","QTR4","Nov","53100","Volvo Model Replicas, Co","20","1845"
"EMEA","Sweden","Not Available","Luleå","Shipped","Vintage Cars","Exoto Designs","1904 Buick Runabout","2004","QTR4","Nov","53100","Volvo Model Replicas, Co","50","4301"
"EMEA","Sweden","Not Available","Luleå","Shipped","Vintage Cars","Min Lin Diecast","1912 Ford Model T Delivery Wagon","2004","QTR4","Nov","53100","Volvo Model Replicas, Co","41","3520"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2004","QTR1","Feb","141300","Vida Sport, Ltd","27","4518"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2004","QTR3","Aug","141300","Vida Sport, Ltd","21","3432"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Classic Metal Creations","1956 Porsche 356A Coupe","2004","QTR1","Feb","141300","Vida Sport, Ltd","40","4550"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Classic Metal Creations","1956 Porsche 356A Coupe","2004","QTR3","Aug","141300","Vida Sport, Ltd","36","4297"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2004","QTR1","Feb","141300","Vida Sport, Ltd","35","5260"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2004","QTR3","Aug","141300","Vida Sport, Ltd","34","4300"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2004","QTR1","Feb","141300","Vida Sport, Ltd","46","3235"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2004","QTR3","Aug","141300","Vida Sport, Ltd","40","3525"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche 356-A Roadster","2004","QTR1","Feb","141300","Vida Sport, Ltd","47","3040"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche 356-A Roadster","2004","QTR3","Aug","141300","Vida Sport, Ltd","44","3625"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche Type 356 Roadster","2004","QTR3","Aug","141300","Vida Sport, Ltd","27","4311"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Gearbox Collectibles","1976 Ford Gran Torino","2004","QTR1","Feb","141300","Vida Sport, Ltd","27","4564"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Gearbox Collectibles","1976 Ford Gran Torino","2004","QTR3","Aug","141300","Vida Sport, Ltd","40","6762"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Highway 66 Mini Classics","1993 Mazda RX-7","2004","QTR1","Feb","141300","Vida Sport, Ltd","32","4529"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Highway 66 Mini Classics","1993 Mazda RX-7","2004","QTR3","Aug","141300","Vida Sport, Ltd","41","6499"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2004","QTR1","Feb","141300","Vida Sport, Ltd","37","3541"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2004","QTR3","Aug","141300","Vida Sport, Ltd","43","3043"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Min Lin Diecast","1995 Honda Civic","2004","QTR3","Aug","141300","Vida Sport, Ltd","24","3516"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Red Start Diecast","1999 Indy 500 Monte Carlo SS","2004","QTR3","Aug","141300","Vida Sport, Ltd","44","5053"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Second Gear Diecast","1982 Lamborghini Diablo","2004","QTR1","Feb","141300","Vida Sport, Ltd","42","1538"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Second Gear Diecast","1982 Lamborghini Diablo","2004","QTR3","Aug","141300","Vida Sport, Ltd","36","1427"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2004","QTR1","Feb","141300","Vida Sport, Ltd","37","2864"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2004","QTR3","Aug","141300","Vida Sport, Ltd","41","2847"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Unimax Art Galleries","1992 Ferrari 360 Spider red","2004","QTR1","Feb","141300","Vida Sport, Ltd","43","6408"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Unimax Art Galleries","1992 Ferrari 360 Spider red","2004","QTR3","Aug","141300","Vida Sport, Ltd","36","5853"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2004","QTR1","Feb","141300","Vida Sport, Ltd","25","2496"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2004","QTR3","Aug","141300","Vida Sport, Ltd","45","4757"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Welly Diecast Productions","1969 Dodge Charger","2004","QTR1","Feb","141300","Vida Sport, Ltd","21","2684"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Welly Diecast Productions","1969 Dodge Charger","2004","QTR3","Aug","141300","Vida Sport, Ltd","23","2675"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2004","QTR1","Feb","141300","Vida Sport, Ltd","24","1205"
"EMEA","Switzerland","Not Available","Genève","Shipped","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2004","QTR3","Aug","141300","Vida Sport, Ltd","20","1359"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2004","QTR2","Jun","92700","UK Collectables, Ltd.","24","3923"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Classic Metal Creations","1956 Porsche 356A Coupe","2004","QTR2","Jun","92700","UK Collectables, Ltd.","39","5148"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Classic Metal Creations","1965 Aston Martin DB5","2004","QTR2","Jun","92700","UK Collectables, Ltd.","24","3375"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Gearbox Collectibles","1948 Porsche 356-A Roadster","2004","QTR2","Jun","92700","UK Collectables, Ltd.","23","1930"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Gearbox Collectibles","1948 Porsche Type 356 Roadster","2004","QTR2","Jun","92700","UK Collectables, Ltd.","31","4029"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Highway 66 Mini Classics","1993 Mazda RX-7","2004","QTR2","Jun","92700","UK Collectables, Ltd.","26","3054"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Min Lin Diecast","1995 Honda Civic","2004","QTR2","Jun","92700","UK Collectables, Ltd.","33","4460"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Red Start Diecast","1999 Indy 500 Monte Carlo SS","2004","QTR2","Jun","92700","UK Collectables, Ltd.","37","5177"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Second Gear Diecast","1982 Lamborghini Diablo","2004","QTR2","Jun","92700","UK Collectables, Ltd.","40","1707"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2004","QTR2","Jun","92700","UK Collectables, Ltd.","25","2254"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Unimax Art Galleries","1992 Ferrari 360 Spider red","2004","QTR2","Jun","92700","UK Collectables, Ltd.","40","6774"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2004","QTR2","Jun","92700","UK Collectables, Ltd.","22","2403"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Welly Diecast Productions","1969 Dodge Charger","2004","QTR2","Jun","92700","UK Collectables, Ltd.","41","4911"
"EMEA","UK","Not Available","Liverpool","Cancelled","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2004","QTR2","Jun","92700","UK Collectables, Ltd.","24","1264"
"EMEA","UK","Not Available","Liverpool","Shipped","Classic Cars","Classic Metal Creations","1949 Jaguar XK 120","2003","QTR4","Oct","92700","UK Collectables, Ltd.","49","5299"
"EMEA","UK","Not Available","Liverpool","Shipped","Classic Cars","Exoto Designs","1952 Citroen-15CV","2003","QTR4","Oct","92700","UK Collectables, Ltd.","45","5549"
"EMEA","UK","Not Available","Liverpool","Shipped","Classic Cars","Exoto Designs","1969 Chevrolet Camaro Z28","2003","QTR4","Oct","92700","UK Collectables, Ltd.","48","3575"
"EMEA","UK","Not Available","Liverpool","Shipped","Classic Cars","Studio M Art Models","1957 Ford Thunderbird","2003","QTR4","Oct","92700","UK Collectables, Ltd.","23","1672"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Autoart Studio Design","1997 BMW R 1100 S","2005","QTR2","Apr","92700","UK Collectables, Ltd.","46","5288"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Autoart Studio Design","2002 Yamaha YZR M1","2005","QTR2","Apr","92700","UK Collectables, Ltd.","31","2119"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Gearbox Collectibles","1982 Ducati 996 R","2005","QTR2","Apr","92700","UK Collectables, Ltd.","30","1207"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Highway 66 Mini Classics","1982 Ducati 900 Monster","2005","QTR2","Apr","92700","UK Collectables, Ltd.","27","2151"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Min Lin Diecast","1969 Harley Davidson Ultimate Chopper","2005","QTR2","Apr","92700","UK Collectables, Ltd.","24","2435"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Red Start Diecast","2003 Harley-Davidson Eagle Drag Bike","2005","QTR2","Apr","92700","UK Collectables, Ltd.","66","11887"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Second Gear Diecast","1974 Ducati 350 Mk3 Desmo","2005","QTR2","Apr","92700","UK Collectables, Ltd.","45","5189"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Studio M Art Models","1957 Vespa GS150","2005","QTR2","Apr","92700","UK Collectables, Ltd.","36","1880"
"EMEA","UK","Not Available","Liverpool","Shipped","Motorcycles","Unimax Art Galleries","2002 Suzuki XREO","2005","QTR2","Apr","92700","UK Collectables, Ltd.","66","8649"
"EMEA","UK","Not Available","Liverpool","Shipped","Vintage Cars","Exoto Designs","1932 Alfa Romeo 8C2300 Spider Sport","2003","QTR4","Oct","92700","UK Collectables, Ltd.","38","3392"
"EMEA","UK","Not Available","Liverpool","Shipped","Vintage Cars","Welly Diecast Productions","1917 Grand Touring Sedan","2003","QTR4","Oct","92700","UK Collectables, Ltd.","43","7310"
"EMEA","UK","Not Available","London","Shipped","Classic Cars","Carousel DieCast Legends","1958 Chevy Corvette Limited Edition","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","37","1151"
"EMEA","UK","Not Available","London","Shipped","Classic Cars","Carousel DieCast Legends","1982 Camaro Z28","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","42","3611"
"EMEA","UK","Not Available","London","Shipped","Classic Cars","Exoto Designs","1952 Citroen-15CV","2004","QTR1","Jan","43300","Double Decker Gift Stores, Ltd","27","2790"
"EMEA","UK","Not Available","London","Shipped","Classic Cars","Motor City Art Classics","1972 Alfa Romeo GTA","2003","QTR2","Jun","77000","Stylish Desk Decors, Co.","33","4398"
"EMEA","UK","Not Available","London","Shipped","Classic Cars","Motor City Art Classics","1972 Alfa Romeo GTA","2003","QTR4","Nov","43300","Double Decker Gift Stores, Ltd","26","3854"
"EMEA","UK","Not Available","London","Shipped","Classic Cars","Second Gear Diecast","1962 LanciaA Delta 16V","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","33","5363"
"EMEA","UK","Not Available","London","Shipped","Classic Cars","Studio M Art Models","1957 Ford Thunderbird","2004","QTR1","Jan","43300","Double Decker Gift Stores, Ltd","25","2085"
"EMEA","UK","Not Available","London","Shipped","Classic Cars","Unimax Art Galleries","1992 Ferrari 360 Spider red","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","29","4420"
"EMEA","UK","Not Available","London","Shipped","Planes","Autoart Studio Design","1900s Vintage Bi-Plane","2003","QTR4","Nov","43300","Double Decker Gift Stores, Ltd","22","1522"
"EMEA","UK","Not Available","London","Shipped","Planes","Autoart Studio Design","1900s Vintage Bi-Plane","2004","QTR4","Dec","77000","Stylish Desk Decors, Co.","25","1867"
"EMEA","UK","Not Available","London","Shipped","Planes","Motor City Art Classics","Boeing X-32A JSF","2003","QTR4","Nov","43300","Double Decker Gift Stores, Ltd","28","1460"
"EMEA","UK","Not Available","London","Shipped","Planes","Red Start Diecast","1980s Black Hawk Helicopter","2003","QTR4","Nov","43300","Double Decker Gift Stores, Ltd","32","6005"
"EMEA","UK","Not Available","London","Shipped","Planes","Red Start Diecast","1980s Black Hawk Helicopter","2004","QTR4","Dec","77000","Stylish Desk Decors, Co.","39","3881"
"EMEA","UK","Not Available","London","Shipped","Planes","Second Gear Diecast","Corsair F4U ( Bird Cage)","2004","QTR4","Dec","77000","Stylish Desk Decors, Co.","34","2019"
"EMEA","UK","Not Available","London","Shipped","Ships","Autoart Studio Design","The Schooner Bluenose","2003","QTR2","Jun","77000","Stylish Desk Decors, Co.","31","1860"
"EMEA","UK","Not Available","London","Shipped","Ships","Carousel DieCast Legends","18th century schooner","2003","QTR2","Jun","77000","Stylish Desk Decors, Co.","45","6028"
"EMEA","UK","Not Available","London","Shipped","Ships","Carousel DieCast Legends","The Titanic","2003","QTR2","Jun","77000","Stylish Desk Decors, Co.","42","3828"
"EMEA","UK","Not Available","London","Shipped","Ships","Min Lin Diecast","1999 Yamaha Speed Boat","2003","QTR4","Nov","43300","Double Decker Gift Stores, Ltd","32","2863"
"EMEA","UK","Not Available","London","Shipped","Ships","Red Start Diecast","The USS Constitution Ship","2003","QTR2","Jun","77000","Stylish Desk Decors, Co.","45","3838"
"EMEA","UK","Not Available","London","Shipped","Ships","Unimax Art Galleries","HMS Bounty","2003","QTR4","Nov","43300","Double Decker Gift Stores, Ltd","24","2390"
"EMEA","UK","Not Available","London","Shipped","Ships","Unimax Art Galleries","Pont Yacht","2003","QTR2","Jun","77000","Stylish Desk Decors, Co.","32","2079"
"EMEA","UK","Not Available","London","Shipped","Ships","Welly Diecast Productions","The Queen Mary","2003","QTR2","Jun","77000","Stylish Desk Decors, Co.","30","2562"
"EMEA","UK","Not Available","London","Shipped","Trucks and Buses","Autoart Studio Design","1962 Volkswagen Microbus","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","28","2970"
"EMEA","UK","Not Available","London","Shipped","Trucks and Buses","Carousel DieCast Legends","1926 Ford Fire Engine","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","41","2840"
"EMEA","UK","Not Available","London","Shipped","Trucks and Buses","Classic Metal Creations","1954 Greyhound Scenicruiser","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","50","3166"
"EMEA","UK","Not Available","London","Shipped","Trucks and Buses","Exoto Designs","1957 Chevy Pickup","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","26","3543"
"EMEA","UK","Not Available","London","Shipped","Trucks and Buses","Motor City Art Classics","1940s Ford truck","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","47","5122"
"EMEA","UK","Not Available","London","Shipped","Trucks and Buses","Motor City Art Classics","1980s GM Manhattan Express","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","22","2437"
"EMEA","UK","Not Available","London","Shipped","Trucks and Buses","Red Start Diecast","1996 Peterbilt 379 Stake Bed with Outrigger","2003","QTR4","Nov","77000","Stylish Desk Decors, Co.","29","2174"
